,date,hour,rate
3216,2019-05-15,00,6
3217,2019-05-15,01,42
3218,2019-05-15,02,1
3219,2019-05-15,03,0
3220,2019-05-15,04,0
3221,2019-05-15,05,0
3222,2019-05-15,06,11
3223,2019-05-15,07,3
3224,2019-05-15,08,3
3225,2019-05-15,09,5
3226,2019-05-15,10,3
3227,2019-05-15,11,4
3228,2019-05-15,12,0
3229,2019-05-15,13,22
3230,2019-05-15,14,24
3231,2019-05-15,15,10
3232,2019-05-15,16,3
3233,2019-05-15,17,3
3234,2019-05-15,18,5
3235,2019-05-15,19,4
3236,2019-05-15,20,5
3237,2019-05-15,21,6
3238,2019-05-15,22,1
3239,2019-05-15,23,1
3240,2019-05-16,00,13
3241,2019-05-16,01,0
3242,2019-05-16,02,11
3243,2019-05-16,03,0
3244,2019-05-16,04,2
3245,2019-05-16,05,5
3246,2019-05-16,06,2
3247,2019-05-16,07,6
3248,2019-05-16,08,4
3249,2019-05-16,09,1
3250,2019-05-16,10,10
3251,2019-05-16,11,4
3252,2019-05-16,12,15
3253,2019-05-16,13,10
3254,2019-05-16,14,24
3255,2019-05-16,15,9
3256,2019-05-16,16,41
3257,2019-05-16,17,30
3258,2019-05-16,18,7
3259,2019-05-16,19,2
3260,2019-05-16,20,5
3261,2019-05-16,21,1
3262,2019-05-16,22,23
3263,2019-05-16,23,1
3264,2019-05-17,00,1
3265,2019-05-17,01,6
3266,2019-05-17,02,0
3267,2019-05-17,03,0
3268,2019-05-17,04,0
3269,2019-05-17,05,2
3270,2019-05-17,06,0
3271,2019-05-17,07,2
3272,2019-05-17,08,8
3273,2019-05-17,09,10
3274,2019-05-17,10,5
3275,2019-05-17,11,3
3276,2019-05-17,12,10
3277,2019-05-17,13,35
3278,2019-05-17,14,60
3279,2019-05-17,15,42
3280,2019-05-17,16,0
3281,2019-05-17,17,11
3282,2019-05-17,18,1
3283,2019-05-17,19,2
3284,2019-05-17,20,1
3285,2019-05-17,21,8
3286,2019-05-17,22,1
3287,2019-05-17,23,4
3288,2019-05-18,00,14
3289,2019-05-18,01,1
3290,2019-05-18,02,0
3291,2019-05-18,03,1
3292,2019-05-18,04,32
3293,2019-05-18,05,0
3294,2019-05-18,06,0
3295,2019-05-18,07,13
3296,2019-05-18,08,27
3297,2019-05-18,09,1
3298,2019-05-18,10,1
3299,2019-05-18,11,5
3300,2019-05-18,12,9
3301,2019-05-18,13,0
3302,2019-05-18,14,15
3303,2019-05-18,15,54
3304,2019-05-18,16,27
3305,2019-05-18,17,7
3306,2019-05-18,18,0
3307,2019-05-18,19,5
3308,2019-05-18,20,7
3309,2019-05-18,21,28
3310,2019-05-18,22,29
3311,2019-05-18,23,11
3312,2019-05-19,00,0
3313,2019-05-19,01,9
3314,2019-05-19,02,10
3315,2019-05-19,03,0
3316,2019-05-19,04,0
3317,2019-05-19,05,3
3318,2019-05-19,06,0
3319,2019-05-19,07,43
3320,2019-05-19,08,9
3321,2019-05-19,09,2
3322,2019-05-19,10,7
3323,2019-05-19,11,29
3324,2019-05-19,12,8
3325,2019-05-19,13,12
3326,2019-05-19,14,11
3327,2019-05-19,15,8
3328,2019-05-19,16,5
3329,2019-05-19,17,17
3330,2019-05-19,18,17
3331,2019-05-19,19,28
3332,2019-05-19,20,34
3333,2019-05-19,21,59
3334,2019-05-19,22,2
3335,2019-05-19,23,10
3336,2019-05-20,00,7
3337,2019-05-20,01,58
3338,2019-05-20,02,0
3339,2019-05-20,03,2
3340,2019-05-20,04,7
3341,2019-05-20,05,2
3342,2019-05-20,06,0
3343,2019-05-20,07,2
3344,2019-05-20,08,0
3345,2019-05-20,09,2
3346,2019-05-20,10,2
3347,2019-05-20,11,7
3348,2019-05-20,12,5
3349,2019-05-20,13,2
3350,2019-05-20,14,1
3351,2019-05-20,15,14
3352,2019-05-20,16,9
3353,2019-05-20,17,5
3354,2019-05-20,18,26
3355,2019-05-20,19,56
3356,2019-05-20,20,60
3357,2019-05-20,21,38
3358,2019-05-20,22,7
3359,2019-05-20,23,4
3360,2019-05-21,00,6
3361,2019-05-21,01,20
3362,2019-05-21,02,0
3363,2019-05-21,03,1
3364,2019-05-21,04,0
3365,2019-05-21,05,0
3366,2019-05-21,06,8
3367,2019-05-21,07,6
3368,2019-05-21,08,1
3369,2019-05-21,09,4
3370,2019-05-21,10,6
3371,2019-05-21,11,1
3372,2019-05-21,12,5
3373,2019-05-21,13,5
3374,2019-05-21,14,14
3375,2019-05-21,15,7
3376,2019-05-21,16,6
3377,2019-05-21,17,11
3378,2019-05-21,18,8
3379,2019-05-21,19,14
3380,2019-05-21,20,19
3381,2019-05-21,21,7
3382,2019-05-21,22,6
3383,2019-05-21,23,2
3384,2019-05-22,00,1
3385,2019-05-22,01,2
3386,2019-05-22,02,1
3387,2019-05-22,03,4
3388,2019-05-22,04,10
3389,2019-05-22,05,1
3390,2019-05-22,06,0
3391,2019-05-22,07,16
3392,2019-05-22,08,11
3393,2019-05-22,09,35
3394,2019-05-22,10,60
3395,2019-05-22,11,60
3396,2019-05-22,12,43
3397,2019-05-22,13,3
3398,2019-05-22,14,0
3399,2019-05-22,15,5
3400,2019-05-22,16,8
3401,2019-05-22,17,11
3402,2019-05-22,18,39
3403,2019-05-22,19,6
3404,2019-05-22,20,1
3405,2019-05-22,21,12
3406,2019-05-22,22,5
3407,2019-05-22,23,7
3408,2019-05-23,00,44
3409,2019-05-23,01,0
3410,2019-05-23,02,1
3411,2019-05-23,03,1
3412,2019-05-23,04,0
3413,2019-05-23,05,17
3414,2019-05-23,06,0
3415,2019-05-23,07,3
3416,2019-05-23,08,15
3417,2019-05-23,09,10
3418,2019-05-23,10,38
3419,2019-05-23,11,5
3420,2019-05-23,12,8
3421,2019-05-23,13,3
3422,2019-05-23,14,0
3423,2019-05-23,15,2
3424,2019-05-23,16,16
3425,2019-05-23,17,9
3426,2019-05-23,18,3
3427,2019-05-23,19,3
3428,2019-05-23,20,2
3429,2019-05-23,21,0
3430,2019-05-23,22,1
3431,2019-05-23,23,5
3432,2019-05-24,00,6
3433,2019-05-24,01,18
3434,2019-05-24,02,1
3435,2019-05-24,03,0
3436,2019-05-24,04,2
3437,2019-05-24,05,0
3438,2019-05-24,06,7
3439,2019-05-24,07,6
3440,2019-05-24,08,3
3441,2019-05-24,09,5
3442,2019-05-24,10,60
3443,2019-05-24,11,55
3444,2019-05-24,12,6
3445,2019-05-24,13,5
3446,2019-05-24,14,8
3447,2019-05-24,15,1
3448,2019-05-24,16,3
3449,2019-05-24,17,26
3450,2019-05-24,18,15
3451,2019-05-24,19,14
3452,2019-05-24,20,16
3453,2019-05-24,21,10
3454,2019-05-24,22,25
3455,2019-05-24,23,22
3456,2019-05-25,00,11
3457,2019-05-25,01,35
3458,2019-05-25,02,8
3459,2019-05-25,03,0
3460,2019-05-25,04,0
3461,2019-05-25,05,14
3462,2019-05-25,06,4
3463,2019-05-25,07,9
3464,2019-05-25,08,4
3465,2019-05-25,09,5
3466,2019-05-25,10,3
3467,2019-05-25,11,7
3468,2019-05-25,12,3
3469,2019-05-25,13,19
3470,2019-05-25,14,9
3471,2019-05-25,15,21
3472,2019-05-25,16,0
3473,2019-05-25,17,5
3474,2019-05-25,18,1
3475,2019-05-25,19,13
3476,2019-05-25,20,2
3477,2019-05-25,21,1
3478,2019-05-25,22,6
3479,2019-05-25,23,1
3480,2019-05-26,00,2
3481,2019-05-26,01,11
3482,2019-05-26,02,55
3483,2019-05-26,03,34
3484,2019-05-26,04,0
3485,2019-05-26,05,0
3486,2019-05-26,06,9
3487,2019-05-26,07,9
3488,2019-05-26,08,11
3489,2019-05-26,09,12
3490,2019-05-26,10,30
3491,2019-05-26,11,11
3492,2019-05-26,12,1
3493,2019-05-26,13,13
3494,2019-05-26,14,0
3495,2019-05-26,15,1
3496,2019-05-26,16,7
3497,2019-05-26,17,10
3498,2019-05-26,18,20
3499,2019-05-26,19,18
3500,2019-05-26,20,8
3501,2019-05-26,21,19
3502,2019-05-26,22,3
3503,2019-05-26,23,8
3504,2019-05-27,00,20
3505,2019-05-27,01,13
3506,2019-05-27,02,0
3507,2019-05-27,03,0
3508,2019-05-27,04,1
3509,2019-05-27,05,0
3510,2019-05-27,06,0
3511,2019-05-27,07,1
3512,2019-05-27,08,14
3513,2019-05-27,09,18
3514,2019-05-27,10,7
3515,2019-05-27,11,14
3516,2019-05-27,12,14
3517,2019-05-27,13,6
3518,2019-05-27,14,16
3519,2019-05-27,15,22
3520,2019-05-27,16,5
3521,2019-05-27,17,33
3522,2019-05-27,18,12
3523,2019-05-27,19,6
3524,2019-05-27,20,3
3525,2019-05-27,21,5
3526,2019-05-27,22,3
3527,2019-05-27,23,2
3528,2019-05-28,00,7
3529,2019-05-28,01,4
3530,2019-05-28,02,6
3531,2019-05-28,03,3
3532,2019-05-28,04,2
3533,2019-05-28,05,0
3534,2019-05-28,06,8
3535,2019-05-28,07,1
3536,2019-05-28,08,1
3537,2019-05-28,09,14
3538,2019-05-28,10,5
3539,2019-05-28,11,5
3540,2019-05-28,12,9
3541,2019-05-28,13,3
3542,2019-05-28,14,5
3543,2019-05-28,15,22
3544,2019-05-28,16,16
3545,2019-05-28,17,11
3546,2019-05-28,18,8
3547,2019-05-28,19,5
3548,2019-05-28,20,4
3549,2019-05-28,21,8
3550,2019-05-28,22,15
3551,2019-05-28,23,7
3552,2019-05-29,00,8
3553,2019-05-29,01,2
3554,2019-05-29,02,7
3555,2019-05-29,03,6
3556,2019-05-29,04,0
3557,2019-05-29,05,8
3558,2019-05-29,06,16
3559,2019-05-29,07,3
3560,2019-05-29,08,9
3561,2019-05-29,09,8
3562,2019-05-29,10,38
3563,2019-05-29,11,10
3564,2019-05-29,12,23
3565,2019-05-29,13,60
3566,2019-05-29,14,60
3567,2019-05-29,15,10
3568,2019-05-29,16,3
3569,2019-05-29,17,2
3570,2019-05-29,18,8
3571,2019-05-29,19,39
3572,2019-05-29,20,11
3573,2019-05-29,21,0
3574,2019-05-29,22,7
3575,2019-05-29,23,3
3576,2019-05-30,00,1
3577,2019-05-30,01,3
3578,2019-05-30,02,0
3579,2019-05-30,03,0
3580,2019-05-30,04,1
3581,2019-05-30,05,0
3582,2019-05-30,06,1
3583,2019-05-30,07,5
3584,2019-05-30,08,3
3585,2019-05-30,09,19
3586,2019-05-30,10,1
3587,2019-05-30,11,0
3588,2019-05-30,12,28
3589,2019-05-30,13,0
3590,2019-05-30,14,0
3591,2019-05-30,15,13
3592,2019-05-30,16,2
3593,2019-05-30,17,5
3594,2019-05-30,18,57
3595,2019-05-30,19,31
3596,2019-05-30,20,30
3597,2019-05-30,21,8
3598,2019-05-30,22,8
3599,2019-05-30,23,1
3600,2019-05-31,00,11
3601,2019-05-31,01,1
3602,2019-05-31,02,5
3603,2019-05-31,03,2
3604,2019-05-31,04,1
3605,2019-05-31,05,0
3606,2019-05-31,06,12
3607,2019-05-31,07,13
3608,2019-05-31,08,10
3609,2019-05-31,09,12
3610,2019-05-31,10,60
3611,2019-05-31,11,31
3612,2019-05-31,12,2
3613,2019-05-31,13,7
3614,2019-05-31,14,5
3615,2019-05-31,15,1
3616,2019-05-31,16,27
3617,2019-05-31,17,13
3618,2019-05-31,18,10
3619,2019-05-31,19,0
3620,2019-05-31,20,6
3621,2019-05-31,21,2
3622,2019-05-31,22,5
3623,2019-05-31,23,39
3624,2019-06-01,00,15
3625,2019-06-01,01,20
3626,2019-06-01,02,0
3627,2019-06-01,03,2
3628,2019-06-01,04,0
3629,2019-06-01,05,1
3630,2019-06-01,06,2
3631,2019-06-01,07,2
3632,2019-06-01,08,3
3633,2019-06-01,09,39
3634,2019-06-01,10,26
3635,2019-06-01,11,12
3636,2019-06-01,12,2
3637,2019-06-01,13,6
3638,2019-06-01,14,7
3639,2019-06-01,15,16
3640,2019-06-01,16,3
3641,2019-06-01,17,18
3642,2019-06-01,18,28
3643,2019-06-01,19,11
3644,2019-06-01,20,5
3645,2019-06-01,21,5
3646,2019-06-01,22,2
3647,2019-06-01,23,31
3648,2019-06-02,00,17
3649,2019-06-02,01,60
3650,2019-06-02,02,15
3651,2019-06-02,03,0
3652,2019-06-02,04,0
3653,2019-06-02,05,3
3654,2019-06-02,06,0
3655,2019-06-02,07,5
3656,2019-06-02,08,4
3657,2019-06-02,09,2
3658,2019-06-02,10,4
3659,2019-06-02,11,50
3660,2019-06-02,12,2
3661,2019-06-02,13,22
3662,2019-06-02,14,12
3663,2019-06-02,15,6
3664,2019-06-02,16,27
3665,2019-06-02,17,10
3666,2019-06-02,18,14
3667,2019-06-02,19,5
3668,2019-06-02,20,17
3669,2019-06-02,21,33
3670,2019-06-02,22,1
3671,2019-06-02,23,4
3672,2019-06-03,00,31
3673,2019-06-03,01,11
3674,2019-06-03,02,60
3675,2019-06-03,03,7
3676,2019-06-03,04,0
3677,2019-06-03,05,1
3678,2019-06-03,06,0
3679,2019-06-03,07,21
3680,2019-06-03,08,9
3681,2019-06-03,09,5
3682,2019-06-03,10,3
3683,2019-06-03,11,28
3684,2019-06-03,12,5
3685,2019-06-03,13,36
3686,2019-06-03,14,25
3687,2019-06-03,15,15
3688,2019-06-03,16,8
3689,2019-06-03,17,4
3690,2019-06-03,18,8
3691,2019-06-03,19,4
3692,2019-06-03,20,6
3693,2019-06-03,21,6
3694,2019-06-03,22,2
3695,2019-06-03,23,3
3696,2019-06-04,00,0
3697,2019-06-04,01,3
3698,2019-06-04,02,6
3699,2019-06-04,03,0
3700,2019-06-04,04,0
3701,2019-06-04,05,2
3702,2019-06-04,06,0
3703,2019-06-04,07,1
3704,2019-06-04,08,37
3705,2019-06-04,09,55
3706,2019-06-04,10,60
3707,2019-06-04,11,60
3708,2019-06-04,12,6
3709,2019-06-04,13,16
3710,2019-06-04,14,2
3711,2019-06-04,15,8
3712,2019-06-04,16,14
3713,2019-06-04,17,15
3714,2019-06-04,18,6
3715,2019-06-04,19,0
3716,2019-06-04,20,8
3717,2019-06-04,21,21
3718,2019-06-04,22,6
3719,2019-06-04,23,5
3720,2019-06-05,00,39
3721,2019-06-05,01,17
3722,2019-06-05,02,0
3723,2019-06-05,03,1
3724,2019-06-05,04,0
3725,2019-06-05,05,5
3726,2019-06-05,06,1
3727,2019-06-05,07,20
3728,2019-06-05,08,11
3729,2019-06-05,09,9
3730,2019-06-05,10,18
3731,2019-06-05,11,1
3732,2019-06-05,12,2
3733,2019-06-05,13,11
3734,2019-06-05,14,4
3735,2019-06-05,15,13
3736,2019-06-05,16,15
3737,2019-06-05,17,2
3738,2019-06-05,18,7
3739,2019-06-05,19,40
3740,2019-06-05,20,7
3741,2019-06-05,21,1
3742,2019-06-05,22,4
3743,2019-06-05,23,3
3744,2019-06-06,00,9
3745,2019-06-06,01,1
3746,2019-06-06,02,1
3747,2019-06-06,03,3
3748,2019-06-06,04,1
3749,2019-06-06,05,0
3750,2019-06-06,06,2
3751,2019-06-06,07,3
3752,2019-06-06,08,13
3753,2019-06-06,09,10
3754,2019-06-06,10,18
3755,2019-06-06,11,9
3756,2019-06-06,12,10
3757,2019-06-06,13,9
3758,2019-06-06,14,23
3759,2019-06-06,15,7
3760,2019-06-06,16,2
3761,2019-06-06,17,22
3762,2019-06-06,18,9
3763,2019-06-06,19,26
3764,2019-06-06,20,8
3765,2019-06-06,21,14
3766,2019-06-06,22,0
3767,2019-06-06,23,0
3768,2019-06-07,00,11
3769,2019-06-07,01,23
3770,2019-06-07,02,1
3771,2019-06-07,03,24
3772,2019-06-07,04,60
3773,2019-06-07,05,52
3774,2019-06-07,06,6
3775,2019-06-07,07,6
3776,2019-06-07,08,8
3777,2019-06-07,09,19
3778,2019-06-07,10,35
3779,2019-06-07,11,32
3780,2019-06-07,12,9
3781,2019-06-07,13,4
3782,2019-06-07,14,1
3783,2019-06-07,15,35
3784,2019-06-07,16,7
3785,2019-06-07,17,9
3786,2019-06-07,18,7
3787,2019-06-07,19,3
3788,2019-06-07,20,7
3789,2019-06-07,21,0
3790,2019-06-07,22,7
3791,2019-06-07,23,2
3792,2019-06-08,00,3
3793,2019-06-08,01,2
3794,2019-06-08,02,11
3795,2019-06-08,03,7
3796,2019-06-08,04,4
3797,2019-06-08,05,6
3798,2019-06-08,06,21
3799,2019-06-08,07,23
3800,2019-06-08,08,8
3801,2019-06-08,09,14
3802,2019-06-08,10,5
3803,2019-06-08,11,5
3804,2019-06-08,12,0
3805,2019-06-08,13,10
3806,2019-06-08,14,0
3807,2019-06-08,15,13
3808,2019-06-08,16,12
3809,2019-06-08,17,16
3810,2019-06-08,18,4
3811,2019-06-08,19,2
3812,2019-06-08,20,14
3813,2019-06-08,21,9
3814,2019-06-08,22,8
3815,2019-06-08,23,17
3816,2019-06-09,00,1
3817,2019-06-09,01,6
3818,2019-06-09,02,3
3819,2019-06-09,03,0
3820,2019-06-09,04,3
3821,2019-06-09,05,2
3822,2019-06-09,06,1
3823,2019-06-09,07,2
3824,2019-06-09,08,7
3825,2019-06-09,09,0
3826,2019-06-09,10,0
3827,2019-06-09,11,8
3828,2019-06-09,12,6
3829,2019-06-09,13,27
3830,2019-06-09,14,47
3831,2019-06-09,15,37
3832,2019-06-09,16,20
3833,2019-06-09,17,12
3834,2019-06-09,18,17
3835,2019-06-09,19,0
3836,2019-06-09,20,2
3837,2019-06-09,21,7
3838,2019-06-09,22,9
3839,2019-06-09,23,3
3840,2019-06-10,00,10
3841,2019-06-10,01,3
3842,2019-06-10,02,0
3843,2019-06-10,03,0
3844,2019-06-10,04,0
3845,2019-06-10,05,2
3846,2019-06-10,06,2
3847,2019-06-10,07,26
3848,2019-06-10,08,1
3849,2019-06-10,09,11
3850,2019-06-10,10,1
3851,2019-06-10,11,0
3852,2019-06-10,12,41
3853,2019-06-10,13,60
3854,2019-06-10,14,60
3855,2019-06-10,15,21
3856,2019-06-10,16,47
3857,2019-06-10,17,60
3858,2019-06-10,18,54
3859,2019-06-10,19,1
3860,2019-06-10,20,0
3861,2019-06-10,21,3
3862,2019-06-10,22,6
3863,2019-06-10,23,4
3864,2019-06-11,00,1
3865,2019-06-11,01,9
3866,2019-06-11,02,0
3867,2019-06-11,03,0
3868,2019-06-11,04,48
3869,2019-06-11,05,60
3870,2019-06-11,06,4
3871,2019-06-11,07,13
3872,2019-06-11,08,7
3873,2019-06-11,09,0
3874,2019-06-11,10,8
3875,2019-06-11,11,4
3876,2019-06-11,12,8
3877,2019-06-11,13,46
3878,2019-06-11,14,4
3879,2019-06-11,15,17
3880,2019-06-11,16,17
3881,2019-06-11,17,19
3882,2019-06-11,18,21
3883,2019-06-11,19,8
3884,2019-06-11,20,4
3885,2019-06-11,21,3
3886,2019-06-11,22,7
3887,2019-06-11,23,3
3888,2019-06-12,00,37
3889,2019-06-12,01,8
3890,2019-06-12,02,58
3891,2019-06-12,03,59
3892,2019-06-12,04,0
3893,2019-06-12,05,0
3894,2019-06-12,06,4
3895,2019-06-12,07,0
3896,2019-06-12,08,21
3897,2019-06-12,09,10
3898,2019-06-12,10,45
3899,2019-06-12,11,11
3900,2019-06-12,12,8
3901,2019-06-12,13,8
3902,2019-06-12,14,5
3903,2019-06-12,15,7
3904,2019-06-12,16,4
3905,2019-06-12,17,2
3906,2019-06-12,18,3
3907,2019-06-12,19,6
3908,2019-06-12,20,9
3909,2019-06-12,21,13
3910,2019-06-12,22,7
3911,2019-06-12,23,60
3912,2019-06-13,00,15
3913,2019-06-13,01,16
3914,2019-06-13,02,0
3915,2019-06-13,03,0
3916,2019-06-13,04,1
3917,2019-06-13,05,2
3918,2019-06-13,06,4
3919,2019-06-13,07,0
3920,2019-06-13,08,31
3921,2019-06-13,09,3
3922,2019-06-13,10,28
3923,2019-06-13,11,60
3924,2019-06-13,12,60
3925,2019-06-13,13,37
3926,2019-06-13,14,1
3927,2019-06-13,15,26
3928,2019-06-13,16,10
3929,2019-06-13,17,1
3930,2019-06-13,18,18
3931,2019-06-13,19,2
3932,2019-06-13,20,44
3933,2019-06-13,21,5
3934,2019-06-13,22,17
3935,2019-06-13,23,7
3936,2019-06-14,00,17
3937,2019-06-14,01,6
3938,2019-06-14,02,3
3939,2019-06-14,03,48
3940,2019-06-14,04,50
3941,2019-06-14,05,28
3942,2019-06-14,06,13
3943,2019-06-14,07,5
3944,2019-06-14,08,22
3945,2019-06-14,09,1
3946,2019-06-14,10,7
3947,2019-06-14,11,10
3948,2019-06-14,12,33
3949,2019-06-14,13,15
3950,2019-06-14,14,14
3951,2019-06-14,15,2
3952,2019-06-14,16,1
3953,2019-06-14,17,4
3954,2019-06-14,18,21
3955,2019-06-14,19,23
3956,2019-06-14,20,12
3957,2019-06-14,21,3
3958,2019-06-14,22,2
3959,2019-06-14,23,13
3960,2019-06-15,00,3
3961,2019-06-15,01,6
3962,2019-06-15,02,0
3963,2019-06-15,03,3
3964,2019-06-15,04,25
3965,2019-06-15,05,60
3966,2019-06-15,06,60
3967,2019-06-15,07,35
3968,2019-06-15,08,3
3969,2019-06-15,09,15
3970,2019-06-15,10,8
3971,2019-06-15,11,1
3972,2019-06-15,12,10
3973,2019-06-15,13,4
3974,2019-06-15,14,32
3975,2019-06-15,15,27
3976,2019-06-15,16,1
3977,2019-06-15,17,19
3978,2019-06-15,18,18
3979,2019-06-15,19,2
3980,2019-06-15,20,4
3981,2019-06-15,21,9
3982,2019-06-15,22,2
3983,2019-06-15,23,7
3984,2019-06-16,00,3
3985,2019-06-16,01,1
3986,2019-06-16,02,0
3987,2019-06-16,03,5
3988,2019-06-16,04,11
3989,2019-06-16,05,23
3990,2019-06-16,06,2
3991,2019-06-16,07,2
3992,2019-06-16,08,27
3993,2019-06-16,09,10
3994,2019-06-16,10,2
3995,2019-06-16,11,16
3996,2019-06-16,12,3
3997,2019-06-16,13,3
3998,2019-06-16,14,37
3999,2019-06-16,15,25
4000,2019-06-16,16,21
4001,2019-06-16,17,25
4002,2019-06-16,18,32
4003,2019-06-16,19,13
4004,2019-06-16,20,5
4005,2019-06-16,21,2
4006,2019-06-16,22,9
4007,2019-06-16,23,1
4008,2019-06-17,00,2
4009,2019-06-17,01,2
4010,2019-06-17,02,44
4011,2019-06-17,03,3
4012,2019-06-17,04,0
4013,2019-06-17,05,2
4014,2019-06-17,06,0
4015,2019-06-17,07,3
4016,2019-06-17,08,12
4017,2019-06-17,09,3
4018,2019-06-17,10,6
4019,2019-06-17,11,13
4020,2019-06-17,12,7
4021,2019-06-17,13,3
4022,2019-06-17,14,29
4023,2019-06-17,15,60
4024,2019-06-17,16,60
4025,2019-06-17,17,35
4026,2019-06-17,18,4
4027,2019-06-17,19,5
4028,2019-06-17,20,4
4029,2019-06-17,21,15
4030,2019-06-17,22,7
4031,2019-06-17,23,4
4032,2019-06-18,00,0
4033,2019-06-18,01,0
4034,2019-06-18,02,3
4035,2019-06-18,03,0
4036,2019-06-18,04,8
4037,2019-06-18,05,7
4038,2019-06-18,06,8
4039,2019-06-18,07,13
4040,2019-06-18,08,8
4041,2019-06-18,09,6
4042,2019-06-18,10,3
4043,2019-06-18,11,0
4044,2019-06-18,12,25
4045,2019-06-18,13,15
4046,2019-06-18,14,60
4047,2019-06-18,15,60
4048,2019-06-18,16,40
4049,2019-06-18,17,21
4050,2019-06-18,18,6
4051,2019-06-18,19,4
4052,2019-06-18,20,1
4053,2019-06-18,21,5
4054,2019-06-18,22,28
4055,2019-06-18,23,17
4056,2019-06-19,00,17
4057,2019-06-19,01,2
4058,2019-06-19,02,2
4059,2019-06-19,03,0
4060,2019-06-19,04,0
4061,2019-06-19,05,3
4062,2019-06-19,06,7
4063,2019-06-19,07,13
4064,2019-06-19,08,19
4065,2019-06-19,09,1
4066,2019-06-19,10,0
4067,2019-06-19,11,27
4068,2019-06-19,12,7
4069,2019-06-19,13,56
4070,2019-06-19,14,60
4071,2019-06-19,15,46
4072,2019-06-19,16,4
4073,2019-06-19,17,6
4074,2019-06-19,18,28
4075,2019-06-19,19,16
4076,2019-06-19,20,3
4077,2019-06-19,21,4
4078,2019-06-19,22,23
4079,2019-06-19,23,21
4080,2019-06-20,00,11
4081,2019-06-20,01,3
4082,2019-06-20,02,0
4083,2019-06-20,03,0
4084,2019-06-20,04,0
4085,2019-06-20,05,0
4086,2019-06-20,06,21
4087,2019-06-20,07,18
4088,2019-06-20,08,36
4089,2019-06-20,09,37
4090,2019-06-20,10,16
4091,2019-06-20,11,11
4092,2019-06-20,12,9
4093,2019-06-20,13,6
4094,2019-06-20,14,18
4095,2019-06-20,15,7
4096,2019-06-20,16,8
4097,2019-06-20,17,15
4098,2019-06-20,18,0
4099,2019-06-20,19,16
4100,2019-06-20,20,35
4101,2019-06-20,21,2
4102,2019-06-20,22,8
4103,2019-06-20,23,12
4104,2019-06-21,00,18
4105,2019-06-21,01,5
4106,2019-06-21,02,2
4107,2019-06-21,03,3
4108,2019-06-21,04,0
4109,2019-06-21,05,2
4110,2019-06-21,06,7
4111,2019-06-21,07,29
4112,2019-06-21,08,6
4113,2019-06-21,09,13
4114,2019-06-21,10,4
4115,2019-06-21,11,9
4116,2019-06-21,12,9
4117,2019-06-21,13,1
4118,2019-06-21,14,10
4119,2019-06-21,15,11
4120,2019-06-21,16,6
4121,2019-06-21,17,2
4122,2019-06-21,18,4
4123,2019-06-21,19,1
4124,2019-06-21,20,2
4125,2019-06-21,21,6
4126,2019-06-21,22,9
4127,2019-06-21,23,26
4128,2019-06-22,00,23
4129,2019-06-22,01,2
4130,2019-06-22,02,0
4131,2019-06-22,03,0
4132,2019-06-22,04,0
4133,2019-06-22,05,4
4134,2019-06-22,06,4
4135,2019-06-22,07,0
4136,2019-06-22,08,8
4137,2019-06-22,09,6
4138,2019-06-22,10,14
4139,2019-06-22,11,13
4140,2019-06-22,12,16
4141,2019-06-22,13,15
4142,2019-06-22,14,7
4143,2019-06-22,15,1
4144,2019-06-22,16,22
4145,2019-06-22,17,2
4146,2019-06-22,18,0
4147,2019-06-22,19,13
4148,2019-06-22,20,14
4149,2019-06-22,21,7
4150,2019-06-22,22,18
4151,2019-06-22,23,8
4152,2019-06-23,00,2
4153,2019-06-23,01,1
4154,2019-06-23,02,27
4155,2019-06-23,03,0
4156,2019-06-23,04,0
4157,2019-06-23,05,15
4158,2019-06-23,06,5
4159,2019-06-23,07,7
4160,2019-06-23,08,37
4161,2019-06-23,09,14
4162,2019-06-23,10,18
4163,2019-06-23,11,6
4164,2019-06-23,12,3
4165,2019-06-23,13,10
4166,2019-06-23,14,17
4167,2019-06-23,15,30
4168,2019-06-23,16,27
4169,2019-06-23,17,11
4170,2019-06-23,18,4
4171,2019-06-23,19,9
4172,2019-06-23,20,24
4173,2019-06-23,21,2
4174,2019-06-23,22,10
4175,2019-06-23,23,5
4176,2019-06-24,00,2
4177,2019-06-24,01,5
4178,2019-06-24,02,2
4179,2019-06-24,03,3
4180,2019-06-24,04,3
4181,2019-06-24,05,0
4182,2019-06-24,06,0
4183,2019-06-24,07,2
4184,2019-06-24,08,6
4185,2019-06-24,09,31
4186,2019-06-24,10,14
4187,2019-06-24,11,4
4188,2019-06-24,12,4
4189,2019-06-24,13,3
4190,2019-06-24,14,21
4191,2019-06-24,15,47
4192,2019-06-24,16,13
4193,2019-06-24,17,9
4194,2019-06-24,18,17
4195,2019-06-24,19,1
4196,2019-06-24,20,0
4197,2019-06-24,21,2
4198,2019-06-24,22,14
4199,2019-06-24,23,1
4200,2019-06-25,00,12
4201,2019-06-25,01,6
4202,2019-06-25,02,2
4203,2019-06-25,03,0
4204,2019-06-25,04,12
4205,2019-06-25,05,2
4206,2019-06-25,06,10
4207,2019-06-25,07,8
4208,2019-06-25,08,8
4209,2019-06-25,09,2
4210,2019-06-25,10,2
4211,2019-06-25,11,1
4212,2019-06-25,12,17
4213,2019-06-25,13,9
4214,2019-06-25,14,16
